21267,2213,7,72
96483,3552,8,86
63701,7479,1,34
46143,6654,4,7
41121,6507,1,92
54681,860,2,100
89863,1799,1,46
6592,9031,10,39
92207,6722,4,5
39797,5330,5,58
72215,5659,8,36
39140,3963,6,71
2081,2380,4,71
60196,655,6,54
61102,2344,4,7
99104,5115,3,9
14873,8778,2,50
96954,8643,9,50
87928,6250,3,2
97139,8580,8,96
73920,4232,8,2
14396,3042,1,100
8699,1506,1,28
94965,6037,5,45
41274,9409,7,72
66336,8355,6,1
61753,2323,10,90
68214,9206,8,53
5742,548,9,47
69303,8698,5,67
37706,926,5,55
91691,4462,10,90
55031,5165,5,72
24020,1228,2,63
40448,4759,5,40
80651,2024,1,4
61138,1512,1,39
8557,7479,7,34
60223,2647,4,32
53984,2138,1,91
31852,8360,2,71
40582,388,3,58
53471,1864,5,75
5120,2410,1,25
43567,8686,10,10
6005,8322,1,100
28969,8584,2,75
91555,7607,6,49
57265,7965,5,18
23240,8920,3,68
97107,5021,8,43
10486,6761,2,2
45282,353,10,35
23435,7455,10,36
897,6079,3,23
50773,3342,8,79
73592,3607,4,1
32143,1858,5,100
24161,3196,4,27
26879,72,1,51
24704,3375,3,89
97486,7755,9,40
27082,5373,3,73
80428,9711,2,17
24779,7110,8,18
26961,2867,4,34
22233,5967,2,69
55489,5671,4,22
53274,5192,7,32
99482,9677,1,21
68881,677,5,41
80203,4775,9,95
2288,4267,5,75
84998,6856,10,42
37749,5585,7,61
88017,4319,1,15
66716,7406,10,25
82547,6151,1,100
7437,3833,9,83
74828,91,10,99
4936,1463,4,93
92904,4471,6,86
54586,2318,2,6
79001,7458,7,63
51400,3763,9,41
86683,3301,5,20
69150,5393,10,96
471,8157,7,39
29866,1632,10,25
13620,3249,9,24
38165,2951,7,14
9108,6077,5,28
69566,1071,9,9
8854,8891,6,22
4177,916,1,30
68072,757,10,89
69227,5148,9,39
62791,4768,1,79
5853,9644,5,43
9709,5592,3,53
5143,1015,4,50
98350,9305,7,14
93145,2797,2,76
74542,6088,3,97
35288,8677,4,32
19682,1481,6,70
87382,4753,10,58
62724,8627,1,40
92419,6903,1,33
97930,1561,6,17
55574,1832,7,85
27559,3,8,79
83960,4580,4,63
88742,6026,1,12
74666,8842,1,65
39241,1130,8,17
57649,5082,9,5
72533,8430,2,86
81232,7955,6,92
16070,5471,8,88
86190,7975,6,17
88633,5691,4,13
49040,6176,8,64
31647,8656,10,46
48166,5437,6,67
2398,7990,3,26
33723,9582,9,54
25422,4205,2,23
33075,235,1,30
38561,6352,6,1
61352,6602,8,93
22235,6502,8,55
2658,2112,2,52
62643,3575,5,93
50580,4043,7,52
98644,4250,9,8
37471,3651,9,72
71204,2084,2,21
61884,2229,3,11
24707,6884,7,56
32321,9926,1,47
34565,2116,1,79
31392,816,8,20
89313,6555,8,3
69439,2240,2,7
91471,1662,1,100
33887,701,5,77
56305,1261,2,76
9335,4305,7,14
39112,344,2,84
58675,529,6,16
74479,7232,7,45
38463,8359,5,89
36492,2958,1,94
47120,866,2,38
85166,7198,7,39
35474,9815,8,95
94289,8872,6,30
62341,8215,9,28
56776,4979,3,85
1632,8095,8,74
22539,2079,5,28
60758,9205,9,57
19191,8958,8,22
63834,9776,8,36
32822,1700,10,54
14077,1452,3,19
81194,9833,9,3
61889,9073,9,61
88795,3028,7,3
30116,1545,3,6
18844,765,1,42
50578,9766,4,66
35282,3109,3,50
71528,1597,7,38
16486,8878,2,26
77784,1799,5,46
43630,6110,1,72
65301,7075,3,75
69788,536,3,27
79703,1380,1,64
11231,3998,1,39
82945,7015,5,75
59229,7468,9,54
23033,8286,1,92
82329,36,10,45
47888,1963,8,76
82251,6962,7,92
22718,3145,1,25
55994,5325,5,54
38890,8267,10,1
56002,4147,6,65
84493,7349,1,89
64849,5400,1,73
547,137,2,60
48493,4427,7,54
49177,7763,3,24
94339,9482,4,99
75568,8779,8,14
51292,6401,10,55
71194,5163,3,82
96752,103,10,43
64618,1769,8,85
7289,219,10,9
48530,4132,6,73
79675,6822,8,37
98570,1787,9,9
79489,3482,9,60
67968,7445,2,60
45903,9431,6,3
91912,8088,2,88
3384,5830,6,21
76460,7089,1,48
53957,556,9,89
34073,1602,9,87
29981,319,10,67
8952,9655,7,33
49450,6825,10,93
8491,7813,6,87
35172,7400,7,93
73224,2718,5,32
646,9442,8,23
44391,3527,6,32
18505,7721,9,64
98901,455,5,99
12320,2232,4,30
43307,4801,9,55
45289,1913,8,38
94300,4356,7,7
50886,5703,3,39
87626,8100,5,98
66805,9453,3,91
23526,4174,4,38
2161,279,6,57
28490,2752,3,49
50920,2041,2,75
1532,5851,7,2
5101,1653,6,72
40001,3399,5,82
61279,8937,2,54
11793,2982,5,5
64158,8757,9,80
39220,2823,2,77
25231,7236,2,83
95827,6177,9,88
46247,3118,5,44
97876,6125,9,36
81498,4436,7,9
20024,9310,5,30
8653,7562,3,33
38846,8556,6,63
31011,125,6,81
72074,18,2,94
30561,9714,7,49
60759,4902,9,48
32681,4609,9,94
54998,6338,2,45
28547,9162,9,29
2186,9562,1,95
48311,8645,10,39
86430,1183,8,10
75850,9158,6,31
71942,4836,2,12
26689,4603,10,79
99041,2964,7,61
75817,880,6,25
93504,7739,1,93
66291,9076,4,65
8012,4808,7,88
36148,6556,1,66
76681,6588,7,4
939,9881,3,64
53001,4439,9,51
3496,9523,9,25
23412,5789,7,4
59343,7789,5,87
69704,9170,7,59
71313,561,1,34
23888,9124,10,21
52161,5705,6,71
15893,3774,2,53
51853,9683,2,41
1990,270,8,10
23990,2940,6,24
68032,9843,9,17
69495,9080,4,50
30871,308,5,35
12813,1079,8,20
24395,1234,4,73
77350,1179,10,93
77243,5504,8,11
90724,5018,9,17
10300,5201,3,74
58652,5603,1,5
20161,7078,8,58
82061,7494,3,33
98216,2746,3,24
8580,3503,7,38
68999,5286,3,71
26984,5383,7,87
52320,9543,7,77
93339,2649,9,29
13631,7590,2,87
67538,4596,4,29
19042,2690,1,20
56536,1406,3,21
51366,3526,1,52
96835,4525,5,87
44007,8192,3,70
39758,367,6,69
33641,9107,10,3
56541,9977,7,76
88460,8613,8,70
29975,2064,4,91
9021,1973,9,54
6919,7986,2,44
76583,2378,8,78
21459,3682,9,7
24737,9853,2,27
24033,3431,2,31
23217,5811,8,57
11446,8727,8,71
52828,607,1,87
74586,9141,8,31
90770,8373,8,74
82120,2778,7,92
45238,6454,2,82
12997,9433,3,13
31734,5245,8,30
71759,2064,9,91
11069,8669,7,76
7761,2846,3,58
30738,5491,9,98
75728,6359,8,60
20606,9282,1,30
46335,967,5,7
23578,628,8,85
20602,3746,1,42
45348,3309,1,89
5398,113,3,18
13643,2278,4,25
27564,2150,2,31
79641,4791,4,27
32923,2367,1,51
11672,9518,1,45
17045,5404,8,46
34112,5567,9,16
97956,1354,2,90
24283,454,9,21
32514,2380,10,71
47956,4366,10,49
17906,7996,6,9
84130,514,8,43
38974,1450,8,64
46855,6754,2,18
70758,7393,2,64
37532,3224,2,44
74618,2503,10,19
25154,4241,2,16
4084,4770,4,55
82150,9671,9,31
36564,3711,3,17
26173,6364,7,38
42300,1046,9,31
27775,5592,7,53
71773,1747,10,44
76738,7691,6,11
77279,4254,1,80
70700,3865,5,6
21851,7690,2,57
46828,7408,7,99
42358,9588,10,19
94321,481,10,46
99669,2865,9,83
23903,6155,9,18
16774,1977,3,18
59477,3429,6,59
18421,9284,8,5
76939,5110,8,85
57431,4113,9,48
21528,688,6,35
42640,4400,5,6
38025,34,1,59
11020,5012,4,55
88124,3529,7,100
29834,447,7,85
986,9495,9,60
84180,6346,7,50
86549,3382,5,79
13342,3559,10,16
66336,769,3,95
69351,3979,3,80
40790,5174,5,80
66785,5623,9,76
87746,4606,9,53
52660,5866,1,78
84546,8483,4,71
45998,5191,7,25
62952,6541,6,18
98302,6885,9,51
66228,6926,2,21
26534,5811,10,57
28632,2137,5,77
96782,9427,4,45
28980,5276,3,73
46518,5548,5,15
63380,7756,7,67
76331,5873,5,5
11743,6790,7,93
74403,420,4,23
10586,3494,7,26
40110,337,8,66
25689,1575,5,69
93417,9387,4,27
37535,2741,3,89
3130,5097,7,25
21753,6981,6,85
85415,867,6,4
77423,8168,9,70
62833,8125,7,30
59929,6346,3,50
65887,9876,7,45
39308,4676,8,17
75945,1201,6,20
14530,2340,7,77
99458,2101,2,64
65481,7376,10,23
28804,8662,5,60
19320,2704,9,75
19345,64,7,72
15052,581,2,37
28327,8184,5,33
12495,5805,8,1
40967,9385,4,62
69861,2597,2,86
86122,4425,7,7
32945,4708,7,82
73499,2451,2,96
44150,2852,9,19
10613,3092,3,5
93746,317,4,36
89737,3127,3,92
9577,5757,2,82
39156,1017,7,73
83611,9109,3,58
58489,9354,5,28
4271,4996,1,34
43977,6904,5,88
59543,7635,1,99
44351,177,2,16
27427,7970,6,48
72071,4293,7,98
4294,7601,2,34
50282,9516,1,88
68643,5446,2,56
838,3840,1,69
9700,4639,2,27
37122,5524,8,60
14767,2926,2,38
63514,8631,2,41
58397,1194,10,54
43537,2139,9,17
55400,4109,9,7
6022,7058,1,1
48567,356,8,46
64042,567,4,76
69967,4784,4,70
49206,5154,10,16
26532,1189,4,79
19695,7107,4,9
38849,1809,6,23
7665,6958,2,76
1739,4422,4,46
25813,1802,6,60
14323,7077,5,43
51061,370,3,76
97177,5702,2,4
11595,328,1,72
81847,6074,9,70
70468,6557,4,75
86321,3805,5,10
37216,5014,8,99
50098,368,6,27
27107,9535,4,46
51350,7894,1,7
86123,8954,4,34
46080,2145,9,75
748,2148,5,40
53177,801,2,45
57005,1378,10,4
66222,564,7,80
865,329,3,8
908,9918,8,84
99961,7555,2,51
34330,4771,9,43
64488,8273,4,85
51946,4109,3,7
32220,5626,1,5
62066,3509,9,26
91870,2283,2,13
712,6330,1,19
80479,790,7,43
96496,6463,7,60
97931,8363,10,89
82212,8445,2,55
4274,9256,1,30
92054,1883,6,71
99580,9114,4,87
70128,6775,4,75
70220,7537,4,38
90898,5699,9,73
39704,8133,5,72
50372,9745,4,87
93590,5598,9,59
73816,176,7,61
10994,3046,4,87
71430,7269,3,64
60398,6266,4,19
63359,8163,6,36
53444,7097,9,51
21406,8904,6,41
66383,9848,10,27
71619,333,8,66
60229,8983,5,20
43010,5143,3,83
27158,7060,2,54
68382,2419,8,21
98169,1680,4,38
20291,277,6,63
13288,7790,9,49
30826,4865,9,9
79885,4175,4,21
57658,8783,2,55
90231,6154,7,38
86399,1720,6,79
20686,7367,1,63
79003,670,6,72
34956,8958,2,22
17804,7771,2,32
46039,5421,2,62
90524,371,7,73
23976,5009,5,60
97149,6475,10,84
87088,2410,5,25
1802,7049,2,56
30763,5892,10,5
91473,2732,3,56
97918,4998,5,37
63697,5916,10,74
86302,1512,10,39
35517,3079,10,92
39325,8363,9,89
41198,3278,1,76
44052,4197,1,72
842,1062,9,41
55601,4477,10,21
54235,7426,5,4
9300,5514,4,65
86383,8775,2,5
65700,7738,3,22
67454,5065,9,71
78138,1150,1,71
45939,5440,9,97
86417,5947,10,27
17046,2577,1,58
79971,665,7,47
67275,4890,6,19
81830,6574,4,85
15851,133,10,24
59024,2184,4,48
51891,8641,8,15
44177,5654,1,24
14585,3767,9,43
56842,1412,8,21
51,8783,1,55
62041,5721,2,25
10785,707,3,16
96717,2278,6,25
56729,5857,3,88
45653,7324,2,62
10388,4,2,7
60392,6961,2,75
76598,1481,1,70
65440,6006,9,15
357,1233,9,86
42441,5699,1,73
97119,5900,3,82
55859,4199,4,84
29586,6954,9,48
2078,7665,2,5
25193,9469,9,83
83093,5996,6,96
30359,1875,3,54
37662,4999,3,71
169,8910,4,6
17589,7210,10,23
29943,475,4,51
40399,4513,5,94
34095,7648,6,11
44864,252,2,97
50576,2047,6,71
67369,833,4,51
2853,1704,3,29
93942,5505,5,44
20770,2159,4,23
70496,8422,2,93
65585,4554,6,45
19614,4237,10,79
25731,7833,7,29
58247,2557,8,63
30283,9338,4,57
62497,1204,10,92
65835,8812,5,86
78136,4383,5,60
84069,6086,4,52
78844,5910,8,13
42655,9900,10,1
41241,6303,5,4
81406,7160,8,46
60470,6194,7,22
93796,2076,1,73
61729,4598,6,23
47753,6736,10,66
36505,8099,4,62
90186,1,5,69
6721,6516,6,14
46632,71,1,71
8933,6808,7,27
9402,8522,2,26
29030,1022,4,40
53671,6678,4,30
11336,3340,3,89
77286,8662,9,60
14083,7047,5,88
88767,1005,9,54
76306,907,8,54
75924,7862,1,82
68788,7220,5,67
28690,6216,6,55
60780,3076,2,15
93102,3625,3,33
28902,4296,6,10
54469,1765,8,86
23248,6168,9,1
23985,7773,1,42
82394,9616,3,88
90118,6041,6,83
4155,678,4,21
76408,1130,1,17
47217,2324,6,76
15042,425,10,6
96006,4954,7,82
14029,4595,6,18
5802,5635,7,88
76202,4621,6,13
87228,4569,9,31
37107,1502,2,94
526,5779,9,55
58891,8262,10,33
85485,706,10,34
83099,9386,9,6
33686,5178,2,82
14448,6009,7,95
34473,9724,9,67
2089,103,2,43
39787,2131,5,83
33086,3052,8,13
88913,4751,3,29
77322,1720,10,79
25075,1976,8,24
39858,3574,6,97
73902,5305,2,80
46077,2701,9,36
42068,1729,7,82
45154,3132,9,14
61548,5094,8,26
73539,6470,7,90
19354,6767,3,86
39893,6830,5,57
55977,8884,5,31
65517,7337,4,71
29179,5039,1,37
13449,3353,3,74
62703,3866,2,19
48392,956,7,43
95298,3622,5,2
2025,4846,5,58
78025,5307,7,31
69455,1621,3,32
76338,7229,9,43
2864,7289,6,19
92762,3220,8,20
64565,5942,8,75
76297,1970,6,13
79493,4500,2,75
73232,6998,5,49
1430,6990,5,17
91916,6756,3,30
40604,8017,6,82
89791,5273,3,93
55841,3138,1,5
61641,656,4,41
48654,4095,3,4
45009,9287,1,15
27820,5091,6,16
47519,5652,9,30
11965,6684,9,43
94915,7978,8,15
98877,5249,9,85
27395,3464,1,80
52975,9010,4,53
40947,1658,10,39
34104,9972,6,23
13605,8668,3,58
65261,4821,5,91
36413,6526,7,88
21138,9250,7,15
66808,9178,1,35
40193,6001,6,14
48045,1029,5,17
99961,5636,8,28
87447,4417,7,13
51665,7306,4,100
71254,3288,5,77
64709,9067,4,5
27787,4595,6,18
55587,6659,3,11
44936,4839,6,65
52039,2087,6,26
2034,5044,3,99
95382,8456,4,49
31208,3894,10,83
85845,6912,1,63
79266,8215,1,28
15041,1951,9,67
52897,6188,9,92
63480,4774,9,50
83923,5535,9,13
95827,9105,10,4
75199,3487,9,30
64826,7722,5,62
51650,215,2,18
28144,5712,8,47
34629,7510,6,24
39159,1655,8,42
50010,6070,7,46
53452,9593,3,39
51420,4018,2,61
13542,5890,3,17
65879,5755,1,72
78574,689,1,66
19,4899,8,27
96429,5589,4,49
715,7545,2,75
12267,8869,4,34
21934,444,9,94
16263,5796,9,93
26794,7064,7,80
47269,6034,7,49
36574,8108,3,99
43514,5631,7,32
12937,5472,10,55
85959,7244,3,69
32408,4594,4,86
58081,6797,1,71
47945,9818,1,100
6695,2354,1,57
29257,6498,8,74
99483,8273,5,85
76698,9068,3,63
34816,7367,5,63
39022,3761,3,10
67351,7310,3,59
89603,3512,1,87
31378,5460,3,40
64394,5426,3,18
85701,2829,9,59
20615,4667,2,43
2016,6833,7,66
24184,9044,8,58
17954,7975,5,17
17802,2726,3,24
71341,2475,5,78
92392,9569,10,89
47719,2518,2,51
79225,9698,7,66
42266,3416,6,78
98926,8524,2,23
78774,2382,3,33
25808,3981,6,2
10632,7342,5,30
29149,9087,7,34
29802,7792,3,93
9950,4595,4,18
50637,5866,2,78
75195,167,5,77
42947,1414,5,5
47755,4691,6,90
7773,9237,4,99
23765,2262,7,30
95347,5938,7,40
97378,2184,8,48
96385,5689,7,7
32699,8061,5,35
49840,6952,4,74
78738,6824,10,93
10804,5514,6,65
52686,1739,9,46
13726,2884,7,23
3415,2772,5,23
35334,9817,10,30
74301,6141,6,67
56576,1678,6,24
28574,3733,9,67
60345,6074,1,70
67383,1706,5,43
13219,6802,5,9
41070,9656,9,1
49530,365,5,26
56706,835,7,9
52751,7972,3,54
77642,6478,9,95
93958,226,3,10
17170,1629,5,68
14259,7655,7,74
36604,6762,2,71
53827,8142,9,50
7581,1780,1,1
98516,5942,10,75
21812,9055,10,59
97311,8099,8,62
99602,1972,5,56
44410,4084,1,12
26294,3806,5,94
5200,3621,1,87
88082,1294,8,16
52608,6517,6,60
84410,9665,4,20
78511,6879,6,5
29790,6093,5,18
44030,7687,3,63
94006,8864,3,39
50522,6652,8,1
84503,4171,8,27
12476,6451,10,33
94335,8613,5,70
42383,170,8,19
3981,2876,8,77
13981,4821,6,91
50549,1366,1,74
43591,6193,4,22
42710,9549,9,35
88814,2114,9,47
96484,8967,9,51
41630,9994,4,36
72008,2674,3,53
39025,2849,9,8
32751,4897,3,11
15173,9844,4,47
66506,7154,2,88
70835,1562,10,98
77488,9691,9,71
88136,440,10,72
33932,217,4,22
34510,8066,4,91
31490,123,3,55
71946,8005,9,2
40190,5984,9,22
11652,9729,2,55
95177,1985,6,86
1089,5374,1,65
25222,5764,7,64
61217,642,10,3
82704,3017,10,45
86105,4903,9,51
59762,6649,3,67
43571,7825,9,23
71800,3283,9,52
95242,4423,1,19
88629,8722,3,43
41938,9275,4,42
38330,8377,5,1
22749,1072,10,50
62711,1959,3,33
29902,9238,1,98
75626,2052,5,33
86761,9043,9,76
33100,138,5,90
89729,9336,9,69
71523,2547,6,26
67854,6455,9,34
79694,3951,9,56
4378,6221,7,55
52554,5634,3,51
37300,2545,5,43
99758,8239,8,41
2986,3386,1,32
49075,2650,7,18
15850,4181,9,34
10221,9248,2,89
5079,1495,1,73
32809,3923,10,32
58918,5187,6,51
63217,4492,5,87
71940,5569,9,70
8658,9643,3,81
32604,1814,2,30
92730,4468,1,90
57889,6164,7,53
89879,9546,10,30
35174,8974,6,84
12732,39,4,87
59836,2159,2,23
84841,4796,8,74
98456,9238,4,98
73359,3660,10,15
89996,4378,9,21
99911,4498,9,25
90758,7960,5,66
95849,1953,3,1
91933,8346,6,34
18725,2669,8,21
69659,3172,2,1
82805,2726,5,24
93829,4908,6,56
27695,3344,9,72
82431,1129,7,48
34501,6418,8,36
62443,1495,1,73
96148,5001,6,54
39118,7427,1,73
81290,5786,1,20
85271,6643,5,30
6247,755,6,15
30521,2139,10,17
363,5200,10,56
83969,6880,7,77
30887,6740,4,64
28770,1140,5,83
91804,4583,5,18
4514,9417,3,98
75110,166,2,44
47616,8266,4,8
87853,3096,4,57
86553,1407,6,82
65326,2156,4,63
82452,2334,9,96
12907,8601,10,75
55203,7514,9,42
43784,411,3,93
37006,9205,10,57
9132,9586,9,92
53731,3329,8,55
42016,3899,10,15
79721,1287,6,93
17611,8596,4,52
82514,5842,7,61
2059,817,6,91
47718,9820,9,65
73596,1440,2,72
75563,9045,9,21
19761,7906,3,44
27793,3625,8,33
92385,4120,3,5
73181,6227,8,99
96590,510,4,80
27446,7664,5,38
3810,2638,5,13
13334,8747,4,92
98331,2910,4,11
28646,5583,4,94
35650,5550,6,86
60401,9932,7,67
30866,6563,2,35
67571,4535,7,49
85845,5362,6,69
54884,1942,7,50
45558,5637,8,87
84140,9318,2,59
79224,9705,1,51
86769,2931,7,66
537,9949,8,52
22431,5878,5,1
85857,9883,5,74
32782,9595,2,87
9824,6264,5,61
84242,3036,2,86
29117,5316,2,26
32955,5228,9,66
20842,1521,2,33
46885,742,6,68
72704,2548,7,84
64200,2656,3,14
92919,6593,5,22
55470,8420,3,2
70334,5209,2,65
5672,8064,5,16
65900,542,8,72
88793,8864,8,39
69727,4369,4,45
41214,3326,7,11
16698,9957,9,67
72516,4065,9,33
72121,3750,5,49
171,808,8,59
1447,5422,8,62
540,7506,6,54
82208,1423,6,42
22009,4992,2,82
49900,3234,6,51
34238,2040,1,12
25856,8,7,35
42671,1648,4,87
29862,4419,5,97
35892,2120,7,22
74067,3398,3,87
84090,7490,9,61
72754,5457,10,63
89779,2143,7,44
58165,6179,1,5
11388,630,5,80
92952,108,2,49
2967,3972,10,48
9404,8841,3,15
83868,7252,8,80
66737,5604,5,8
29795,1008,1,68
65516,2534,3,29
79570,264,4,25
86347,305,1,3
77216,87,10,90
66001,52,1,63
33493,9045,6,21
16209,6903,8,33
95991,1783,10,27
92685,6330,9,19
8939,3610,3,87
88048,4273,10,48
7574,4693,4,95
40729,7148,4,54
72565,3705,1,11
2045,897,3,73
2308,8208,6,51
39984,5315,9,78
74108,6174,6,55
18363,5849,4,63
69034,1430,10,75
55566,4577,2,60
97635,276,1,46
49185,2770,2,21
49160,811,3,77
53120,1916,9,24
9811,1147,7,83
48128,8767,5,66
63192,5057,4,99
57149,8493,4,33
34405,733,3,91
65867,3941,8,64
7210,4521,8,57
27481,8093,1,48
79576,743,1,87
3864,8481,2,90
32676,3407,6,73
49761,8004,3,91
30200,2412,3,56
32491,4158,3,59
73789,3341,8,25
87723,4839,6,65
80014,3725,9,27
96794,586,9,78
49117,7791,5,14
48524,7557,4,71
52370,5949,7,50
68916,3179,8,100
7868,156,2,54
56661,8181,4,74
53138,217,9,22
76611,1772,1,78
12092,140,2,2
25215,182,4,97
69574,7180,7,66
13497,9942,2,4
4013,7005,8,10
40555,8123,4,72
51162,2567,5,3
49551,1701,1,94
36325,9465,3,41
56942,3466,1,97
1438,7751,5,68
92913,4272,3,7
3329,3066,2,54
96880,9050,6,48
70198,9848,2,27
7678,1852,5,60
94979,4294,8,84
39966,4638,6,52
26529,703,10,48
2836,5350,2,95
72720,3246,8,76
6269,8408,2,43
90224,9790,5,69
77009,4292,5,53
42030,8841,8,15
79783,2934,9,85
80302,4488,3,6
59005,815,4,7
58080,5446,9,56
36697,714,9,6
24270,3292,5,62
65515,3526,4,52
65799,4343,10,66
12210,6994,3,6
10461,5733,1,88
21190,2506,1,9
27230,65,2,3
49600,6989,3,68
64749,8375,10,41
78609,6730,9,10
19449,1320,4,20
75740,9806,8,82
17668,8878,1,26
74224,450,5,86
35074,6993,1,89
41085,279,3,57
24359,2504,7,81
38123,413,3,13
51352,9687,5,9
50354,5772,9,51
7406,9243,7,58
79385,3085,6,47
84653,3016,8,47
33104,7498,7,22
90925,4536,7,76
6017,8411,9,66
60932,5201,2,74
24371,4186,2,32
41763,7862,2,82
78596,6631,7,97
79021,587,2,46
62602,5183,10,74
58283,419,6,7
42879,1797,2,82
7430,8322,2,100
98386,2225,2,36
3398,6717,3,73
149,9802,1,46
47447,9315,8,25
78956,3949,6,26
42922,5735,10,69
26098,7594,9,94
48,5547,9,7
97170,7075,4,75
54961,3342,5,79
49267,4615,3,32
25738,7512,9,86
20588,290,1,43
79560,8994,7,53
60073,9504,9,75
34560,4095,10,4
61097,6235,3,2
44697,4026,1,19
4837,7757,9,84
54225,1173,4,48
86641,6376,10,84
43936,8632,2,48
29590,4059,8,58
16252,5233,2,80
61502,9151,7,38
76655,9587,7,78
38646,1776,3,1
24479,2935,9,75
18290,2368,5,41
58919,3067,5,89
55627,948,7,69
3765,4553,8,68
80396,2255,2,50
19324,3535,1,77
66225,8897,7,5
42643,9119,1,51
33916,9592,8,27
2571,9218,3,83
55582,9857,9,88
47527,7949,1,58
17213,9718,5,28
70850,931,2,23
17734,3563,7,31
78293,3452,1,20
17321,1143,4,45
14356,4323,2,58
62085,3730,7,35
98902,4457,7,23
81648,1335,5,91
93248,5289,2,83
39684,306,7,5
88406,802,6,87
99562,7918,7,44
58694,1481,6,70
32571,2608,8,60
27537,4552,8,84
49204,5312,4,28
81645,891,3,66
35901,7845,3,54
94674,6646,10,34
52255,9608,6,97
73691,2352,8,59
33978,9647,6,32
10897,7096,2,52
92427,5976,7,69
11163,2694,5,40
35782,8012,7,41
62928,7872,2,74
38746,1081,8,6
11532,3972,5,48
5888,2923,1,96
94489,5866,5,78
17480,1219,3,56
65716,5577,9,5
62933,5513,6,75
91487,6168,10,1
24577,8225,10,87
37928,678,1,21
39403,9773,6,38
61206,193,1,67
54162,2972,8,42
84158,68,1,98
17378,9785,7,36
89753,810,2,2
89449,8089,7,73
86906,552,3,77
50685,342,10,74
9951,3935,1,75
75200,888,8,70
72346,8810,3,17
70215,7299,4,4
46978,5875,10,4
88028,8483,3,71
59462,4557,1,67
84122,8658,3,24
22837,3852,4,82
60220,1864,1,75
1599,6704,10,43
13505,5606,6,67
24328,8979,5,55
37332,8700,4,100
19818,7578,6,66
14821,2005,1,47
62179,543,9,55
81824,182,8,97
98146,812,3,84
51149,8974,10,84
44196,4826,5,93
68030,4028,2,96
63488,488,5,31
15239,5471,4,88
52413,3091,1,86
80828,6806,3,30
67824,296,5,26
20204,8638,6,16
7990,5691,9,13
41080,36,8,45
5849,4704,6,64
45224,6746,9,64
17667,500,6,19
74543,453,3,25
96272,7133,9,61
68800,1670,9,87
87627,8380,5,51
23764,2061,6,67
13762,1486,2,68
64597,5737,3,56
41566,3968,4,64
62794,6955,6,26
49700,6312,8,2
60813,4381,4,31
64473,9284,8,5
67284,7454,9,1
72097,4992,10,82
53081,6201,7,55
86368,4535,4,49
55953,2859,6,52
25448,7849,9,68
70809,9174,10,97
24447,8204,10,12
21069,3413,5,89
63959,7861,7,79
47812,7779,3,85
52391,6844,4,49
26362,288,9,15
70576,7999,7,35
46605,2669,10,21
98921,3583,2,96
98853,7739,5,93
24575,5358,3,88
98792,5287,5,14
36921,4194,3,93
72172,1617,9,71
3821,4462,4,90
46675,3593,5,35
17064,4603,5,79
58997,3667,2,9
66540,5025,1,51
93879,7568,6,79
8455,3168,2,36
25474,9549,1,35
74695,9754,4,66
54006,122,8,54
20221,1374,3,14
73256,5675,2,35
90413,7585,10,16
6440,2069,7,6
7532,8942,5,56
62950,6654,7,7
69634,2826,3,54
51398,2124,2,89
43054,3915,5,73
67578,6775,1,75
44203,5208,2,27
10256,9701,8,23
2638,8183,6,95
93463,3640,9,87
68380,9686,6,29
17457,2369,2,100
48845,3651,6,72
21818,3995,7,93
9575,7070,7,3
28649,6761,8,2
52315,3077,3,84
63300,9897,8,32
19083,2298,5,57
55820,969,6,80
43703,2573,2,1
59562,2513,5,86
66591,1119,5,41
78158,4468,6,90
91724,713,2,65
55215,3817,3,57
95074,4866,5,96
26792,7228,6,60
47057,2399,9,30
61018,8557,7,46
74633,3514,8,57
88253,6820,7,89
96068,6753,4,94
18411,6426,5,94
26796,4796,6,74
87582,8957,5,81
40971,7922,4,34
75377,7279,7,6
44565,6493,2,7
87093,6241,5,65
83984,496,3,16
36959,7224,6,50
70350,6074,8,70
8389,1767,10,93
26432,947,9,67
45061,2416,4,27
2542,3115,1,15
68278,796,3,55
95495,5562,3,8
98594,9241,6,11
70568,6717,7,73
88759,7906,6,44
16723,1933,4,71
84286,8962,8,91
81240,5143,4,83
31940,240,1,81
89994,9685,9,14
23582,3549,4,60
24851,4684,8,79
98768,2717,6,87
98801,401,4,82
39800,3298,6,17
36658,4886,4,70
69413,658,1,65
54372,3178,10,39
30414,3661,4,16
81827,3819,8,12
57551,6948,2,22
48564,3231,7,12
33470,1400,3,16
62868,5537,10,61
12767,131,3,52
53929,4451,10,23
58463,3502,8,17
8644,53,6,66
84564,4858,1,80
14556,586,9,78
72881,2820,9,33
92176,9665,9,20
17500,9788,3,74
67065,5212,5,38
25427,7085,5,77
21759,3716,9,90
89088,367,10,69
41751,9193,4,68
86335,1250,4,26
39763,8562,3,82
55335,4671,7,73
35260,6082,7,1
8378,2387,4,35
15957,4964,10,65
90169,6922,9,54
96249,3521,8,85
89037,2806,10,51
3300,8962,4,91
65676,9820,7,65
57734,3047,4,16
15448,8433,4,57
1121,1684,9,54
32100,9054,6,84
87651,8876,4,10
69134,2719,5,65
87586,5664,4,30
92156,4696,2,80
87348,157,6,78
15811,5508,6,28
18041,9061,5,46
65290,5096,8,85
2303,1990,8,66
